x,y
2620655.690,1234912.367
2620662.040,1234922.104
2620675.948,1234944.079
2620689.345,1234965.602
2620701.092,1234985.181
2620716.958,1235012.474
2620738.521,1235051.235
2620755.057,1235082.456
2620773.977,1235119.894
2620787.771,1235148.379
2620801.423,1235178.013
2620820.685,1235221.405
2620831.523,1235247.424
2620845.980,1235283.212
2620859.834,1235319.258
2620871.486,1235350.206
2620880.735,1235376.011
2620892.294,1235408.860
2620892.547,1235409.579
2620893.120,1235411.311
2620903.754,1235443.480
2620913.676,1235473.775
2620924.524,1235508.039
2620936.827,1235548.387
2620945.955,1235578.549
2620956.672,1235615.063
2620965.996,1235648.237
2620973.722,1235675.330
2620992.919,1235744.445
2621015.672,1235827.258
2621028.109,1235872.635
2621043.852,1235929.255
2621056.285,1235973.441
2621069.912,1236020.802
2621079.966,1236054.271
2621083.921,1236067.026
2621084.091,1236067.583
2621095.650,1236105.463
2621110.361,1236152.136
2621124.013,1236192.776
2621139.497,1236237.760
2621150.048,1236267.071
2621158.938,1236291.096
2621168.569,1236316.496
2621183.284,1236352.852
2621188.526,1236365.443
2621191.054,1236371.513
2621197.439,1236386.850
2621213.578,1236424.157
2621226.808,1236452.865
2621241.492,1236483.425
2621256.310,1236512.926
2621278.668,1236554.863
2621295.337,1236585.819
2621317.694,1236625.242
2621341.771,1236664.137
2621366.510,1236703.560
2621387.280,1236733.723
2621412.019,1236769.309
2621427.630,1236790.344
2621444.166,1236812.833
2621464.408,1236838.763
2621482.664,1236862.179
2621507.147,1236891.492
2621524.205,1236912.185
2621551.059,1236942.745
2621570.506,1236963.911
2621598.685,1236994.735
2621627.392,1237024.766
2621660.333,1237057.838
2621688.247,1237084.825
2621736.931,1237129.937
2621774.635,1237163.193
2621780.142,1237168.051
2621788.526,1237175.445
2621828.347,1237209.443
2621870.680,1237244.236
2621904.149,1237271.226
2621945.688,1237302.843
2621995.958,1237340.017
2622048.875,1237377.190
2622087.239,1237404.046
2622127.719,1237431.166
2622172.831,1237460.800
2622213.710,1237486.994
2622257.894,1237514.510
2622303.535,1237542.689
2622352.615,1237572.190
2622401.034,1237600.633
2622456.068,1237632.117
2622515.599,1237665.588
2622557.007,1237688.475
2622609.692,1237717.115
2622610.375,1237717.486
2622616.142,1237720.621
2622711.258,1237771.950
2622850.430,1237846.167
2622933.640,1237890.618
2623036.033,1237944.992
2623177.381,1238019.737
2623195.447,1238029.524
2623290.830,1238079.928
2623401.294,1238138.797
2623438.334,1238158.375
2623476.035,1238178.258
2623491.516,1238186.422
2623493.521,1238187.483
2623546.021,1238215.263
2623602.906,1238245.690
2623637.964,1238264.211
2623782.691,1238340.544
2623924.377,1238416.348
2624037.617,1238478.126
2624127.576,1238528.792
2624299.953,1238627.217
2624352.909,1238657.629
2624369.164,1238666.964
2624492.305,1238737.682
2624660.579,1238834.651
2624781.096,1238903.576
2624867.084,1238953.185
2624997.656,1239027.929
2625057.717,1239062.326
2625143.707,1239111.804
2625184.851,1239135.617
2625209.751,1239149.951
2625236.776,1239165.507
2625252.189,1239174.379
2625312.249,1239208.246
2625358.286,1239234.572
2625421.788,1239270.821
2625472.191,1239299.131
2625515.053,1239323.340
2625578.554,1239359.060
2625652.373,1239400.070
2625687.961,1239419.516
2625741.538,1239448.887
2625801.070,1239481.297
2625842.344,1239503.390
2625895.791,1239531.700
2625958.630,1239564.773
2626026.892,1239599.961
2626092.376,1239633.034
2626111.975,1239642.740
2626113.877,1239643.682
2626147.674,1239660.418
2626279.040,1239723.786
2626318.596,1239742.043
2626366.618,1239764.532
2626423.370,1239790.462
2626453.949,1239803.784
2626476.817,1239813.745
2626502.085,1239825.122
2626556.060,1239848.406
2626598.261,1239865.603
2626645.753,1239885.183
2626688.881,1239902.115
2626724.336,1239915.874
2626783.602,1239938.363
2626826.730,1239954.369
2626872.766,1239970.642
2626908.750,1239983.209
2626958.624,1240000.011
2627007.042,1240016.018
2627038.217,1240025.964
2627050.170,1240029.777
2627058.037,1240032.211
2627085.226,1240040.624
2627127.450,1240053.087
2627166.608,1240064.623
2627198.570,1240073.619
2627235.823,1240083.779
2627276.251,1240094.468
2627311.493,1240103.146
2627354.567,1240113.623
2627400.605,1240124.207
2627432.460,1240131.192
2627469.396,1240138.918
2627503.157,1240145.691
2627539.563,1240152.782
2627557.026,1240155.957
2627599.888,1240163.683
2627641.586,1240170.562
2627688.344,1240177.675
2627733.555,1240183.897
2627766.575,1240188.236
2627796.102,1240191.729
2627824.340,1240195.005
2627861.401,1240198.714
2627899.746,1240202.149
2627936.543,1240205.170
2627989.572,1240209.161
2628016.130,1240210.674
2628016.496,1240210.692
2628018.302,1240210.785
2628036.767,1240211.732
2628059.415,1240212.790
2628074.867,1240213.531
2628094.869,1240214.166
2628129.265,1240215.225
2628171.916,1240215.966
2628217.530,1240216.283
2628262.615,1240215.648
2628302.302,1240215.119
2628349.610,1240213.532
2628398.610,1240211.310
2628428.455,1240209.722
2628453.643,1240207.923
2628498.728,1240204.642
2628546.565,1240200.620
2628590.380,1240196.281
2628628.691,1240191.836
2628670.177,1240186.649
2628711.664,1240181.146
2628757.807,1240174.690
2628802.468,1240167.599
2628865.756,1240156.591
2628901.845,1240149.606
2628929.573,1240144.102
2628960.477,1240137.646
2629008.736,1240126.851
2629011.815,1240126.167
2629017.308,1240124.946
2629017.359,1240124.934
2629053.503,1240116.585
2629103.139,1240104.837
2629142.614,1240095.206
2629184.101,1240084.622
2629212.252,1240077.637
2629261.781,1240064.725
2629312.052,1240051.601
2629362.428,1240038.477
2629408.995,1240026.517
2629468.578,1240011.277
2629526.469,1239997.201
2629599.432,1239979.901
2629636.606,1239971.568
2629673.118,1239964.027
2629710.425,1239956.486
2629746.276,1239949.607
2629793.484,1239941.636
2629810.099,1239938.990
2629847.670,1239933.380
2629879.208,1239928.724
2629923.152,1239923.282
2629952.388,1239920.239
2629988.245,1239917.270
2629993.928,1239916.799
2630003.170,1239916.179
2630033.195,1239914.223
2630069.390,1239912.741
2630103.891,1239911.683
2630144.107,1239911.683
2630189.933,1239912.635
2630228.033,1239914.646
2630262.640,1239917.185
2630290.157,1239919.408
2630317.356,1239922.477
2630347.942,1239926.287
2630378.845,1239931.049
2630409.008,1239936.129
2630443.828,1239942.584
2630482.246,1239950.627
2630518.997,1239959.263
2630552.627,1239967.665
2630584.615,1239976.328
2630622.055,1239986.911
2630666.903,1240000.536
2630714.238,1240015.394
2630747.365,1240026.400
2630788.323,1240040.158
2630829.885,1240054.379
2630864.419,1240066.404
2630927.515,1240088.245
2630961.615,1240099.673
2630966.549,1240101.327
2630985.725,1240108.117
2631041.418,1240127.138
2631069.845,1240136.463
2631115.461,1240150.961
2631148.044,1240160.607
2631178.751,1240169.798
2631204.998,1240177.100
2631232.198,1240184.296
2631264.161,1240192.339
2631289.456,1240198.477
2631327.663,1240206.837
2631356.874,1240212.445
2631381.852,1240216.996
2631419.635,1240223.027
2631448.317,1240226.943
2631477.528,1240230.117
2631496.684,1240231.916
2631517.534,1240233.503
2631549.391,1240235.407
2631568.124,1240236.042
2631585.904,1240236.464
2631620.301,1240236.464
2631651.417,1240235.510
2631681.792,1240233.817
2631706.240,1240232.229
2631738.203,1240229.370
2631771.330,1240225.454
2631802.975,1240221.538
2631842.240,1240216.140
2631901.191,1240207.460
2631942.078,1240201.354
2631957.179,1240199.099
2631957.741,1240199.011
2631979.721,1240195.606
2632036.450,1240187.879
2632072.434,1240183.116
2632102.795,1240180.056
2632120.378,1240178.882
2632155.622,1240176.341
2632184.833,1240174.965
2632212.985,1240174.224
2632240.079,1240174.329
2632269.925,1240175.070
2632295.961,1240176.445
2632321.890,1240178.667
2632344.539,1240181.101
2632367.505,1240184.064
2632394.281,1240188.086
2632424.550,1240193.377
2632449.739,1240198.351
2632479.585,1240204.807
2632501.599,1240209.886
2632531.444,1240217.083
2632578.223,1240228.830
2632630.294,1240242.588
2632670.617,1240253.383
2632701.733,1240261.214
2632742.056,1240271.374
2632770.526,1240278.253
2632803.547,1240285.555
2632834.451,1240292.116
2632871.705,1240299.524
2632905.995,1240305.662
2632925.007,1240308.755
2632928.115,1240309.260
2632939.850,1240311.251
2632939.968,1240311.271
2632977.963,1240317.091
2633021.249,1240322.911
2633053.846,1240326.721
2633096.180,1240331.271
2633140.313,1240335.187
2633174.286,1240337.832
2633218.525,1240340.795
2633267.421,1240343.651
2633309.860,1240345.873
2633369.234,1240348.307
2633415.272,1240349.893
2633459.934,1240351.586
2633520.304,1240353.362
2633642.409,1240356.406
2633687.690,1240357.298
2633733.823,1240357.597
2633777.120,1240357.720
2633823.582,1240357.084
2633859.248,1240356.343
2633890.998,1240355.390
2633916.187,1240354.542
2633923.369,1240354.266
2633926.067,1240354.162
2633927.194,1240354.119
2633960.214,1240352.742
2634001.979,1240350.453
2634022.974,1240349.037
2634044.670,1240347.132
2634056.947,1240346.073
2634080.231,1240343.639
2634112.722,1240339.828
2634142.144,1240336.124
2634172.942,1240332.102
2634201.200,1240328.291
2634221.943,1240325.116
2634235.278,1240322.999
2634263.536,1240318.342
2634282.375,1240314.743
2634302.801,1240310.721
2634335.292,1240304.053
2634367.370,1240297.007
2634395.511,1240290.399
2634418.266,1240284.684
2634436.046,1240280.239
2634462.928,1240273.147
2634487.270,1240266.373
2634510.554,1240259.600
2634532.250,1240253.249
2634557.015,1240245.629
2634576.594,1240239.279
2634614.060,1240226.578
2634639.672,1240217.581
2634658.299,1240210.808
2634694.282,1240196.943
2634730.643,1240182.574
2634756.301,1240172.600
2634776.151,1240164.185
2634803.270,1240152.412
2634842.239,1240134.710
2634877.799,1240118.199
2634888.189,1240112.910
2634889.314,1240112.337
2634889.441,1240112.273
2634911.486,1240101.612
2634943.205,1240085.496
2634973.791,1240069.408
2635010.198,1240049.299
2635041.926,1240030.835
2635083.068,1240006.494
2635110.055,1239989.428
2635144.850,1239967.335
2635181.493,1239942.861
2635211.656,1239922.092
2635237.585,1239903.968
2635269.070,1239880.817
2635307.569,1239852.109
2635349.504,1239819.963
2635431.128,1239757.652
2635528.495,1239683.436
2635564.214,1239658.169
2635604.034,1239631.049
2635636.445,1239609.750
2635682.879,1239581.486
2635698.357,1239572.179
2635718.689,1239560.782
2635719.444,1239560.366
2635728.479,1239555.385
2635765.627,1239535.911
2635798.330,1239520.035
2635823.836,1239508.393
2635861.607,1239492.275
2635884.796,1239483.415
2635906.492,1239475.265
2635951.472,1239459.707
2635989.784,1239448.065
2636020.159,1239439.915
2636054.026,1239431.342
2636078.579,1239425.838
2636085.882,1239424.250
2636118.479,1239418.006
2636149.171,1239412.819
2636180.921,1239408.268
2636214.894,1239404.352
2636244.528,1239401.494
2636270.245,1239399.694
2636288.767,1239398.635
2636309.616,1239397.894
2636343.166,1239397.576
2636379.149,1239397.681
2636404.797,1239398.083
2636441.574,1239399.935
2636469.956,1239402.019
2636485.407,1239403.501
2636504.881,1239405.617
2636525.730,1239408.263
2636546.809,1239411.503
2636548.425,1239411.721
2636569.086,1239415.362
2636592.406,1239419.586
2636619.771,1239425.468
2636649.669,1239432.346
2636685.056,1239441.521
2636685.388,1239441.607
2636686.324,1239441.878
2636722.033,1239452.190
2636759.307,1239463.822
2636789.788,1239474.510
2636823.337,1239487.104
2636854.770,1239499.804
2636881.577,1239511.458
2636895.199,1239517.160
2636909.487,1239523.933
2636945.576,1239542.348
2636977.750,1239559.386
2636999.714,1239572.311
2637024.849,1239587.129
2637051.307,1239603.666
2637074.590,1239618.879
2637111.897,1239645.073
2637133.327,1239660.879
2637158.727,1239680.563
2637183.070,1239700.460
2637207.306,1239721.309
2637230.166,1239741.380
2637265.515,1239774.013
2637283.507,1239791.476
2637302.240,1239810.314
2637320.550,1239828.940
2637338.249,1239847.478
2637370.132,1239881.742
2637411.039,1239927.047
2637442.896,1239963.242
2637480.992,1240008.081
2637484.358,1240012.141
2637485.041,1240012.966
2637495.482,1240025.561
2637499.247,1240030.104
2637506.487,1240038.804
2637573.391,1240119.450
2637617.419,1240172.896
2637638.480,1240198.084
2637668.008,1240233.749
2637724.631,1240301.482
2637773.739,1240358.631
2637793.424,1240380.538
2637819.307,1240408.656
2637825.522,1240415.150
2637850.790,1240441.344
2637876.611,1240466.579
2637897.143,1240485.735
2637926.065,1240511.591
2637957.154,1240537.257
2637991.947,1240563.318
2638022.241,1240584.616
2638035.728,1240593.363
2638044.069,1240598.772
2638069.126,1240614.319
2638095.373,1240629.982
2638129.241,1240649.348
2638157.973,1240665.050
2638206.420,1240690.179
2638206.786,1240690.370
2638214.594,1240694.419
2638316.590,1240744.954
2638415.015,1240793.638
2638510.002,1240840.602
2638586.873,1240878.257
2638618.307,1240893.813
2638651.539,1240910.217
2638697.578,1240932.865
2638730.386,1240949.162
2638792.974,1240979.640
2638847.970,1241005.887
2638877.921,1241020.068
2638924.340,1241041.686
2638947.667,1241052.240
2638975.934,1241064.573
2639002.701,1241076.263
2639024.292,1241085.576
2639054.667,1241097.852
2639087.158,1241111.081
2639108.771,1241119.297
2639109.744,1241119.677
2639121.058,1241124.104
2639146.743,1241133.834
2639174.789,1241144.205
2639201.672,1241153.941
2639237.550,1241166.641
2639273.957,1241178.811
2639304.967,1241189.076
2639328.463,1241196.485
2639343.809,1241201.353
2639366.140,1241208.126
2639406.412,1241220.018
2639427.524,1241226.117
2639448.057,1241231.831
2639475.256,1241239.239
2639498.434,1241245.483
2639522.882,1241251.833
2639567.756,1241263.580
2639620.462,1241276.385
2639650.202,1241283.581
2639678.143,1241290.354
2639702.167,1241296.174
2639732.644,1241303.231
2639775.228,1241313.178
2639880.282,1241337.628
2639924.864,1241348.211
2640021.260,1241370.887
2640071.532,1241382.633
2640071.992,1241382.741
2640073.757,1241383.153
2640144.453,1241399.671
2640184.670,1241409.195
2640244.679,1241423.164
2640397.188,1241458.616
2640435.076,1241467.611
2640486.724,1241479.781
2640600.214,1241506.296
2640654.322,1241518.863
2640701.417,1241529.314
2640741.893,1241537.570
2640768.987,1241542.968
2640811.748,1241550.877
2640844.558,1241556.302
2640878.953,1241561.460
2640911.894,1241565.694
2640939.542,1241568.604
2640967.324,1241571.117
2641004.577,1241573.453
2641029.871,1241574.618
2641050.545,1241575.275
2641053.645,1241575.341
2641060.325,1241575.482
2641090.727,1241575.784
2641120.255,1241575.361
2641145.443,1241574.515
2641164.070,1241573.669
2641189.048,1241572.082
2641219.199,1241569.771
2641237.838,1241567.850
2641255.300,1241566.263
2641285.887,1241562.453
2641317.228,1241557.865
2641344.202,1241553.459
2641367.486,1241549.438
2641393.693,1241544.637
2641424.743,1241538.644
2641448.344,1241533.883
2641481.682,1241527.004
2641515.867,1241520.020
2641575.462,1241507.596
2641618.209,1241499.491
2641659.996,1241492.249
2641689.497,1241488.016
2641716.954,1241484.783
2641745.192,1241482.194
2641763.945,1241480.974
2641782.466,1241480.128
2641804.479,1241479.493
2641833.055,1241479.282
2641861.630,1241479.812
2641882.057,1241480.765
2641897.460,1241482.062
2641926.401,1241484.787
2641954.024,1241487.963
2641987.998,1241493.044
2642014.986,1241497.701
2642040.479,1241502.423
2642043.907,1241503.096
2642044.032,1241503.123
2642074.466,1241509.711
2642143.153,1241525.009
2642190.249,1241536.016
2642221.259,1241542.896
2642246.024,1241548.188
2642273.698,1241553.896
2642317.146,1241562.266
2642355.247,1241568.617
2642390.645,1241573.476
2642426.760,1241577.312
2642460.870,1241579.413
2642492.197,1241580.578
2642521.619,1241580.789
2642539.294,1241580.472
2642554.322,1241580.049
2642571.362,1241578.991
2642605.017,1241576.557
2642633.698,1241573.488
2642662.239,1241569.503
2642689.473,1241565.128
2642712.969,1241560.471
2642726.409,1241557.720
2642739.956,1241554.651
2642764.510,1241548.512
2642790.334,1241541.422
2642803.775,1241537.612
2642816.157,1241533.802
2642841.769,1241525.018
2642864.206,1241516.974
2642897.862,1241504.804
2642940.936,1241489.035
2642976.708,1241475.700
2642994.912,1241469.244
2643014.601,1241462.122
2643014.808,1241462.047
2643019.629,1241460.367
2643044.865,1241451.569
2643078.309,1241440.562
2643119.373,1241426.486
2643153.557,1241415.690
2643182.238,1241407.329
2643216.528,1241398.650
2643242.839,1241392.643
2643272.737,1241386.558
2643302.768,1241381.662
2643331.078,1241377.826
2643361.945,1241374.731
2643395.240,1241372.270
2643426.460,1241371.079
2643463.370,1241370.947
2643494.591,1241372.005
2643512.124,1241372.824
2643530.839,1241374.121
2643566.029,1241377.694
2643594.604,1241381.531
2643624.097,1241386.264
2643658.070,1241392.931
2643683.893,1241398.857
2643711.940,1241405.842
2643740.515,1241413.674
2643762.634,1241420.765
2643774.700,1241424.575
2643789.411,1241429.972
2643803.169,1241435.369
2643824.548,1241444.259
2643843.281,1241451.985
2643863.552,1241460.508
2643882.735,1241469.372
2643900.431,1241478.231
2643913.872,1241485.110
2643930.806,1241494.318
2643943.506,1241501.726
2643966.345,1241515.128
2643974.891,1241520.463
2643977.878,1241522.328
2643990.290,1241530.078
2644005.526,1241540.143
2644024.470,1241553.055
2644039.499,1241563.638
2644053.363,1241574.115
2644072.943,1241589.250
2644088.712,1241602.373
2644103.929,1241615.405
2644126.947,1241635.910
2644147.345,1241655.290
2644169.147,1241676.880
2644189.573,1241698.046
2644210.820,1241721.371
2644236.882,1241750.328
2644263.658,1241780.702
2644288.078,1241809.081
2644318.587,1241844.838
2644338.696,1241868.227
2644355.813,1241887.793
2644378.384,1241912.995
2644408.547,1241945.274
2644428.520,1241966.376
2644441.462,1241979.246
2644451.240,1241989.297
2644473.425,1242010.679
2644492.369,1242028.670
2644507.120,1242042.347
2644542.535,1242074.814
2644570.370,1242099.579
2644592.490,1242119.158
2644620.113,1242143.711
2644660.753,1242179.377
2644693.456,1242208.269
2644694.773,1242209.378
2644695.468,1242209.963
2644697.453,1242211.716
2644732.510,1242242.665
2644773.468,1242279.284
2644782.309,1242287.228
2644785.893,1242290.442
2644805.219,1242308.070
2644829.934,1242330.753
2644870.679,1242368.589
2644901.847,1242398.346
2644927.882,1242423.851
2644956.987,1242452.744
2644999.796,1242497.044
2645036.152,1242536.140
2645050.122,1242551.485
2645065.363,1242568.630
2645081.288,1242586.606
2645103.041,1242611.916
2645128.547,1242642.396
2645143.893,1242661.128
2645163.049,1242684.623
2645188.873,1242717.325
2645203.267,1242735.740
2645217.343,1242754.472
2645231.843,1242773.734
2645245.708,1242792.466
2645258.620,1242810.669
2645279.152,1242839.773
2645304.341,1242876.286
2645324.661,1242906.554
2645351.015,1242946.347
2645356.095,1242954.179
2645356.147,1242954.259
2645357.893,1242956.935
2645372.393,1242979.156
2645390.915,1243007.942
2645414.093,1243044.137
2645435.049,1243076.734
2645456.617,1243110.211
2645472.938,1243136.106
2645500.244,1243178.651
2645520.776,1243210.613
2645550.833,1243257.708
2645604.281,1243340.682
2645627.988,1243376.771
2645665.348,1243435.296
2645690.749,1243474.772
2645698.898,1243487.683
2645718.584,1243519.116
2645743.985,1243558.909
2645763.776,1243589.706
2645783.462,1243620.186
2645807.698,1243657.545
2645833.945,1243697.974
2645849.715,1243721.998
2645883.583,1243773.221
2645897.809,1243794.664
2645897.976,1243794.917
2645899.794,1243797.661
2645914.593,1243819.999
2645930.044,1243843.176
2645970.822,1243903.066
2645992.065,1243934.510
2646010.586,1243961.391
2646043.818,1244009.228
2646066.255,1244041.613
2646095.572,1244083.311
2646131.662,1244134.111
2646156.322,1244168.718
2646195.904,1244223.646
2646218.024,1244253.914
2646235.935,1244277.851
2646251.468,1244298.999
2646271.788,1244325.881
2646300.258,1244362.393
2646318.250,1244385.571
2646345.026,1244419.226
2646372.437,1244452.775
2646394.345,1244479.445
2646413.819,1244502.728
2646432.128,1244524.424
2646461.868,1244559.138
2646482.400,1244582.950
2646494.359,1244596.179
2646494.524,1244596.367
2646496.791,1244598.948
2646514.997,1244619.674
2646544.525,1244652.271
2646581.567,1244692.593
2646614.588,1244727.941
2646648.032,1244762.654
2646676.713,1244791.970
2646716.363,1244831.695
2646739.475,1244854.468
2646750.162,1244865.100
2646765.085,1244879.811
2646782.230,1244896.110
2646819.272,1244931.247
2646866.686,1244975.591
2646897.802,1245004.166
2646936.960,1245040.467
2646962.995,1245064.597
2646990.618,1245090.421
2647021.521,1245119.737
2647041.842,1245139.105
2647056.543,1245153.623
2647072.851,1245169.691
2647091.160,1245188.106
2647110.634,1245208.109
2647128.308,1245226.735
2647144.500,1245243.880
2647163.656,1245264.518
2647180.590,1245283.568
2647199.534,1245305.159
2647199.697,1245305.352
2647200.698,1245306.534
2647201.648,1245307.628
2647221.018,1245329.924
2647245.572,1245359.557
2647269.914,1245389.614
2647293.621,1245419.565
2647318.704,1245452.691
2647375.008,1245528.363
2647413.531,1245580.539
2647451.209,1245631.445
2647464.650,1245649.119
2647481.372,1245671.239
2647494.919,1245689.018
2647507.513,1245704.682
2647519.049,1245718.546
2647534.183,1245736.221
2647546.778,1245750.932
2647558.208,1245763.949
2647568.156,1245774.532
2647579.798,1245786.809
2647607.142,1245814.288
2647618.283,1245825.055
2647630.069,1245836.445
2647648.167,1245852.532
2647668.910,1245870.524
2647692.406,1245889.468
2647706.482,1245900.475
2647719.605,1245910.318
2647746.711,1245929.648
2647770.088,1245945.560
2647791.028,1245959.016
2647814.180,1245973.171
2647840.467,1245988.318
2647853.590,1245995.514
2647867.243,1246002.711
2647886.399,1246012.554
2647889.287,1246013.997
2647889.362,1246014.035
2647892.960,1246015.810
2647905.237,1246021.867
2647923.864,1246030.228
2647952.821,1246042.888
2647966.303,1246048.431
2647982.602,1246054.887
2648018.268,1246068.117
2648034.037,1246073.937
2648052.769,1246080.287
2648094.151,1246093.728
2648132.342,1246105.462
2648172.573,1246117.858
2648235.927,1246136.683
2648315.831,1246160.496
2648413.451,1246190.461
2648477.692,1246210.992
2648517.274,1246224.010
2648548.795,1246234.712
2648580.810,1246245.692
2648616.265,1246258.127
2648648.085,1246269.836
2648675.179,1246280.102
2648707.282,1246292.126
2648745.558,1246307.301
2648778.586,1246320.701
2648809.482,1246333.654
2648832.731,1246343.382
2648836.112,1246344.829
2648841.558,1246347.160
2648884.413,1246366.144
2648919.021,1246382.019
2648950.560,1246396.625
2648989.460,1246415.290
2649029.406,1246434.724
2649051.526,1246445.837
2649081.477,1246461.395
2649114.708,1246478.646
2649140.532,1246492.721
2649168.186,1246507.630
2649193.661,1246521.720
2649220.755,1246537.066
2649250.388,1246554.317
2649265.024,1246562.797
2649293.996,1246580.127
2649322.038,1246597.180
2649364.372,1246623.956
2649388.714,1246639.407
2649443.536,1246675.285
2649463.221,1246688.726
2649501.563,1246714.667
2649537.810,1246739.935
2649611.628,1246793.116
2649673.196,1246838.798
2649691.053,1246852.349
2649691.188,1246852.451
2649693.286,1246854.051
2649723.785,1246877.322
2649783.476,1246923.995
2649829.831,1246960.825
2649871.636,1246994.903
2649903.994,1247021.452
2649928.468,1247041.957
2649955.456,1247064.843
2649980.857,1247086.672
2650011.415,1247113.395
2650040.651,1247139.456
2650065.788,1247162.872
2650097.141,1247192.240
2650145.692,1247239.865
2650167.784,1247262.224
2650219.114,1247315.800
2650241.339,1247340.143
2650259.330,1247359.854
2650286.186,1247390.150
2650310.849,1247419.190
2650333.815,1247446.602
2650357.311,1247475.388
2650382.923,1247507.350
2650408.292,1247540.036
2650410.965,1247543.553
2650411.474,1247544.224
2650428.399,1247566.495
2650449.169,1247594.805
2650463.987,1247615.179
2650480.655,1247638.859
2650503.144,1247671.270
2650524.972,1247703.946
2650544.817,1247734.109
2650560.163,1247758.319
2650581.196,1247791.920
2650597.203,1247818.776
2650623.663,1247863.357
2650648.797,1247907.411
2650702.779,1248006.111
2650723.808,1248044.862
2650739.022,1248072.776
2650755.821,1248103.997
2650770.242,1248130.588
2650786.155,1248160.132
2650800.019,1248185.638
2650817.694,1248217.282
2650835.329,1248248.064
2650853.718,1248279.153
2650871.974,1248310.242
2650890.192,1248340.156
2650902.786,1248360.052
2650915.063,1248379.208
2650928.027,1248398.178
2650929.059,1248399.723
2650933.357,1248406.154
2650952.936,1248435.127
2650970.928,1248459.998
2650988.787,1248484.339
2651014.187,1248517.280
2651040.911,1248550.352
2651069.160,1248583.786
2651091.808,1248609.186
2651117.844,1248637.338
2651145.818,1248666.240
2651165.926,1248686.348
2651196.480,1248715.549
2651230.485,1248746.673
2651242.624,1248757.776
2651258.605,1248771.429
2651284.857,1248792.710
2651310.918,1248814.406
2651336.394,1248833.871
2651364.893,1248855.416
2651391.749,1248874.731
2651424.955,1248897.352
2651458.028,1248919.181
2651487.131,1248937.437
2651510.388,1248951.346
2651541.397,1248969.337
2651573.783,1248987.435
2651593.786,1248998.018
2651615.693,1249009.342
2651643.105,1249022.783
2651678.560,1249039.504
2651678.727,1249039.579
2651679.503,1249039.925
2651710.310,1249053.686
2651736.089,1249065.243
2651771.465,1249079.398
2651804.935,1249092.098
2651848.818,1249107.166
2651884.801,1249118.809
2651915.625,1249128.466
2651945.655,1249137.065
2651980.184,1249146.325
2652018.283,1249155.717
2652048.314,1249162.333
2652062.460,1249165.365
2652082.174,1249169.139
2652102.133,1249173.099
2652129.861,1249177.975
2652158.198,1249182.546
2652192.936,1249187.574
2652225.996,1249191.688
2652257.078,1249194.886
2652293.642,1249197.934
2652319.695,1249199.610
2652362.659,1249201.895
2652401.204,1249202.809
2652441.882,1249202.961
2652474.182,1249202.505
2652486.370,1249202.048
2652520.802,1249200.829
2652556.454,1249198.544
2652586.163,1249196.105
2652632.021,1249191.992
2652656.150,1249189.208
2652657.041,1249189.106
2652671.634,1249187.422
2652719.217,1249181.387
2652753.905,1249176.909
2652862.534,1249161.826
2652909.915,1249155.428
2652943.586,1249150.551
2652978.380,1249146.459
2653017.935,1249141.867
2653056.633,1249138.364
2653088.475,1249135.622
2653116.061,1249133.946
2653131.133,1249133.031
2653168.156,1249131.508
2653206.092,1249130.745
2653233.210,1249130.745
2653262.005,1249131.356
2653291.716,1249132.116
2653324.775,1249133.640
2653350.980,1249135.469
2653381.757,1249137.906
2653413.903,1249141.106
2653442.241,1249144.305
2653477.131,1249148.724
2653523.751,1249155.427
2653571.591,1249163.197
2653628.572,1249173.405
2653650.002,1249177.370
2653650.354,1249177.436
2653714.195,1249189.250
2653750.302,1249196.258
2653868.530,1249218.501
2653971.978,1249238.307
2654047.241,1249252.781
2654104.373,1249263.904
2654138.959,1249271.063
2654177.809,1249280.052
2654207.061,1249287.214
2654236.312,1249294.831
2654271.203,1249304.733
2654307.463,1249315.398
2654341.743,1249326.521
2654375.717,1249338.099
2654406.645,1249349.070
2654430.565,1249358.057
2654471.853,1249374.359
2654502.324,1249386.700
2654532.490,1249399.498
2654570.121,1249415.495
2654613.531,1249434.125
2654613.649,1249434.175
2654641.119,1249445.964
2654720.952,1249480.091
2654755.536,1249495.327
2654806.423,1249516.809
2654852.129,1249535.702
2654907.586,1249557.032
2654947.654,1249570.896
2654978.126,1249580.646
2655010.425,1249590.245
2655045.771,1249599.539
2655076.395,1249607.004
2655107.932,1249614.013
2655140.232,1249620.259
2655172.226,1249625.592
2655204.830,1249630.314
2655238.957,1249634.428
2655269.602,1249637.414
2655298.667,1249639.825
2655337.931,1249642.348
2655381.575,1249644.692
2655428.792,1249647.228
2655458.575,1249648.491
2655485.775,1249649.697
2655512.756,1249651.233
2655537.121,1249652.643
2655567.785,1249654.484
2655575.833,1249655.008
2655579.271,1249655.232
2655591.942,1249656.058
2655613.438,1249657.813
2655632.743,1249659.459
2655652.704,1249661.433
2655670.800,1249663.407
2655682.975,1249664.942
2655693.723,1249666.259
2655704.361,1249667.794
2655717.497,1249669.804
2655725.264,1249670.986
2655739.753,1249673.182
2655755.445,1249675.800
2655774.898,1249678.925
2655794.193,1249682.475
2655816.928,1249686.872
2655834.700,1249690.507
2655853.994,1249694.822
2655870.324,1249698.545
2655890.337,1249703.284
